county,state,fips,cases,deaths
Wright,Missouri,29229,1364,29
Worth,Missouri,29227,142,1
Washington,Missouri,29221,2122,47
Webster,Missouri,29225,2996,53
Wayne,Missouri,29223,819,10
Stoddard,Missouri,29207,2309,36
Shelby,Missouri,29205,354,7
Stone,Missouri,29209,2030,37
Shannon,Missouri,29203,481,10
Scott,Missouri,29201,3833,76
Warren,Missouri,29219,2650,27
Vernon,Missouri,29217,1391,37
Campbell,Wyoming,56005,4664,57
Sullivan,Missouri,29211,746,14
Carbon,Wyoming,56007,1450,21
Albany,Wyoming,56001,3905,11
Texas,Missouri,29215,1541,22
Taney,Missouri,29213,4586,88
Big Horn,Wyoming,56003,1075,30
Converse,Wyoming,56009,970,17
Franklin,Kansas,20059,2432,37
Ford,Kansas,20057,5569,10
Floyd,Iowa,19067,1469,40
Finney,Kansas,20055,5982,48
Franklin,Iowa,19069,1088,19
Ellsworth,Kansas,20053,1206,4
Emmet,Iowa,19063,1142,40
Fayette,Iowa,19065,1768,35
Dubuque,Iowa,19061,12344,194
Montgomery,Virginia,51121,7685,75
Nelson,Virginia,51125,767,7
Ellis,Kansas,20051,3677,61
New Kent,Virginia,51127,1241,12
Gray,Kansas,20069,600,12
Grant,Kansas,20067,966,17
Guthrie,Iowa,19077,1083,28
Graham,Kansas,20065,249,2
Hamilton,Iowa,19079,1734,42
Washoe,Nevada,32031,42908,642
Greene,Iowa,19073,724,10
Grundy,Iowa,19075,1313,30
Fremont,Iowa,19071,554,9
Northampton,Virginia,51131,714,33
Northumberland,Virginia,51133,666,16
Nottoway,Virginia,51135,1798,37
White Pine,Nevada,32033,549,5
Orange,Virginia,51137,1841,25
Gove,Kansas,20063,376,22
Page,Virginia,51139,1826,47
Geary,Kansas,20061,3017,25
Dallas,Iowa,19049,10070,90
Newport,Rhode Island,44005,5116,34
Crawford,Kansas,20037,4502,80
Providence,Rhode Island,44007,81582,1815
Cowley,Kansas,20035,3800,9
Bristol,Rhode Island,44001,4172,130
Clinton,Iowa,19045,4975,84
Comanche,Kansas,20033,157,9
Kent,Rhode Island,44003,15199,316
Crawford,Iowa,19047,2503,35
Coffey,Kansas,20031,710,14
Clay,Iowa,19041,1830,25
Clayton,Iowa,19043,1594,53
Washington,Rhode Island,44009,7625,154
Decatur,Kansas,20039,259,1
Pershing,Nevada,32027,937,19
Patrick,Virginia,51141,1198,35
Nye,Nevada,32023,2791,95
Pittsylvania,Virginia,51143,4761,64
Mineral,Nevada,32021,296,6
Powhatan,Virginia,51145,1639,8
Prince Edward,Virginia,51147,1953,26
Prince George,Virginia,51149,2966,12
Storey,Nevada,32029,78,3
Elk,Kansas,20049,174,0
Dickinson,Iowa,19059,2009,38
Edwards,Kansas,20047,262,0
Douglas,Kansas,20045,8606,76
Delaware,Iowa,19055,1848,39
Doniphan,Kansas,20043,939,7
Des Moines,Iowa,19057,4245,61
