county,state,fips,cases,deaths
Wright,Missouri,29229,1552,29
Worth,Missouri,29227,164,2
Washington,Missouri,29221,2721,49
Webster,Missouri,29225,3506,53
Wayne,Missouri,29223,1029,11
Stoddard,Missouri,29207,2483,37
Shelby,Missouri,29205,571,7
Stone,Missouri,29209,2361,39
Shannon,Missouri,29203,590,12
Scott,Missouri,29201,4694,83
Warren,Missouri,29219,3006,30
Vernon,Missouri,29217,1934,40
Campbell,Wyoming,56005,4733,59
Sullivan,Missouri,29211,858,14
Carbon,Wyoming,56007,1516,23
Albany,Wyoming,56001,3961,11
Texas,Missouri,29215,1822,22
Taney,Missouri,29213,5175,90
Big Horn,Wyoming,56003,1109,32
Converse,Wyoming,56009,982,17
Franklin,Kansas,20059,2489,39
Ford,Kansas,20057,5676,10
Floyd,Iowa,19067,1516,41
Finney,Kansas,20055,6009,49
Franklin,Iowa,19069,1108,21
Ellsworth,Kansas,20053,1214,4
Emmet,Iowa,19063,1214,40
Fayette,Iowa,19065,1816,38
Dubuque,Iowa,19061,12660,200
Montgomery,Virginia,51121,8706,86
Nelson,Virginia,51125,857,12
Ellis,Kansas,20051,3717,61
New Kent,Virginia,51127,1365,13
Gray,Kansas,20069,606,14
Grant,Kansas,20067,970,17
Guthrie,Iowa,19077,1133,28
Graham,Kansas,20065,250,2
Hamilton,Iowa,19079,1757,45
Washoe,Nevada,32031,43942,661
Greene,Iowa,19073,753,10
Grundy,Iowa,19075,1336,31
Fremont,Iowa,19071,580,10
Northampton,Virginia,51131,740,34
Northumberland,Virginia,51133,702,19
Nottoway,Virginia,51135,1858,44
White Pine,Nevada,32033,558,5
Orange,Virginia,51137,1977,35
Gove,Kansas,20063,385,22
Page,Virginia,51139,1897,57
Geary,Kansas,20061,3154,25
Dallas,Iowa,19049,10585,94
Newport,Rhode Island,44005,5625,40
Crawford,Kansas,20037,4622,83
Providence,Rhode Island,44007,87520,1902
Cowley,Kansas,20035,3894,9
Bristol,Rhode Island,44001,4492,140
Clinton,Iowa,19045,5163,87
Comanche,Kansas,20033,170,9
Kent,Rhode Island,44003,16330,344
Crawford,Iowa,19047,2587,36
Coffey,Kansas,20031,721,14
Clay,Iowa,19041,1989,25
Clayton,Iowa,19043,1622,55
Washington,Rhode Island,44009,8899,164
Decatur,Kansas,20039,264,1
Pershing,Nevada,32027,943,20
Patrick,Virginia,51141,1276,41
Nye,Nevada,32023,2852,100
Pittsylvania,Virginia,51143,5271,75
Mineral,Nevada,32021,305,7
Powhatan,Virginia,51145,1756,10
Prince Edward,Virginia,51147,2002,31
Prince George,Virginia,51149,3195,22
Storey,Nevada,32029,88,3
Elk,Kansas,20049,178,0
Dickinson,Iowa,19059,2237,41
Edwards,Kansas,20047,262,0
Douglas,Kansas,20045,8870,83
Delaware,Iowa,19055,1929,39
Doniphan,Kansas,20043,959,7
Des Moines,Iowa,19057,4344,63
Davis,Iowa,19051,784,24
Decatur,Iowa,19053,580,9
Lincoln,Nevada,32017,354,2
Prince William,Virginia,51153,41508,467
Lander,Nevada,32015,444,9
Pulaski,Virginia,51155,2433,60
Humboldt,Nevada,32013,1078,13
Rappahannock,Virginia,51157,316,2
Eureka,Nevada,32011,50,0
Richmond,Virginia,51159,1412,12
Dickinson,Kansas,20041,1706,37
Lyon,Nevada,32019,2905,60
Carroll,Iowa,19027,2731,49
Butler,Kansas,20015,7355,80
Cass,Iowa,19029,1326,52
Brown,Kansas,20013,1228,32
Butler,Iowa,19023,1609,32
Bourbon,Kansas,20011,1312,3
Calhoun,Iowa,19025,1321,11
Buena Vista,Iowa,19021,4179,39
Chautauqua,Kansas,20019,265,3
Chase,Kansas,20017,286,3
Douglas,Nevada,32005,2657,35
Roanoke,Virginia,51161,7707,125
Clark,Nevada,32003,233671,4088
Rockbridge,Virginia,51163,1440,44
Churchill,Nevada,32001,1954,49
Rockingham,Virginia,51165,6311,103
Russell,Virginia,51167,2125,34
Scott,Virginia,51169,1677,50
Esmeralda,Nevada,32009,38,0
Elko,Nevada,32007,4667,53
Clay,Kansas,20027,826,27
Chickasaw,Iowa,19037,1209,15
Clark,Kansas,20025,247,4
Clarke,Iowa,19039,970,23
Cheyenne,Kansas,20023,357,10
Cerro Gordo,Iowa,19033,5090,85
Cherokee,Kansas,20021,2405,16
Cherokee,Iowa,19035,1536,37
Cedar,Iowa,19031,1776,23
Shenandoah,Virginia,51171,3868,127
Cloud,Kansas,20029,973,2
Smyth,Virginia,51173,2594,89
Southampton,Virginia,51175,1901,52
Spotsylvania,Virginia,51177,8737,107
Stafford,Virginia,51179,10059,68
Allamakee,Iowa,19005,1482,49
Appanoose,Iowa,19007,1248,47
Adair,Iowa,19001,836,31
Adams,Iowa,19003,319,4
Surry,Virginia,51181,402,9
Sussex,Virginia,51183,1131,20
Tazewell,Virginia,51185,3356,64
Warren,Virginia,51187,2504,51
Audubon,Iowa,19009,482,9
Atchison,Kansas,20005,1552,13
Boone,Iowa,19015,2504,30
Anderson,Kansas,20003,829,0
Bremer,Iowa,19017,2753,57
Allen,Kansas,20001,1206,1
Benton,Iowa,19011,2467,54
Black Hawk,Iowa,19013,15221,300
Washington,Virginia,51191,4441,100
Barton,Kansas,20009,2595,21
Westmoreland,Virginia,51193,1172,22
Barber,Kansas,20007,368,2
Wise,Virginia,51195,2968,92
Wythe,Virginia,51197,2226,73
York,Virginia,51199,3376,50
Buchanan,Iowa,19019,1831,30
Navarro,Texas,48349,5623,142
Carter,Tennessee,47019,6164,155
Carroll,Tennessee,47017,3528,81
Nacogdoches,Texas,48347,4336,163
Cannon,Tennessee,47015,1845,31
Motley,Texas,48345,89,8
Mora,New Mexico,35033,168,6
McKinley,New Mexico,35031,12130,455
Rio Arriba,New Mexico,35039,3461,73
Haines Borough,Alaska,02100,26,0
Quay,New Mexico,35037,427,8
Otero,New Mexico,35035,4690,71
Campbell,Tennessee,47013,3991,59
Morris,Texas,48343,851,33
Bradley,Tennessee,47011,13914,143
Moore,Texas,48341,2315,71
Blount,Tennessee,47009,14643,192
Montgomery,Texas,48339,48926,510
Bledsoe,Tennessee,47007,2067,11
Benton,Tennessee,47005,1561,39
Montague,Texas,48337,2048,70
Bedford,Tennessee,47003,6163,124
Mitchell,Texas,48335,598,30
Hidalgo,New Mexico,35023,352,9
Harding,New Mexico,35021,9,0
Luna,New Mexico,35029,3221,84
Los Alamos,New Mexico,35028,496,6
Lincoln,New Mexico,35027,1585,17
Lea,New Mexico,35025,8934,159
Anderson,Tennessee,47001,8413,161
Mills,Texas,48333,647,21
Milam,Texas,48331,2430,45
Midland,Texas,48329,16852,260
Menard,Texas,48327,208,9
Medina,Texas,48325,4782,103
Maverick,Texas,48323,10327,338
Sagadahoc,Maine,23023,958,6
De Baca,New Mexico,35011,133,1
Somerset,Maine,23025,1341,27
Waldo,Maine,23027,687,19
Washington,Maine,23029,758,14
Guadalupe,New Mexico,35019,623,9
Grant,New Mexico,35017,1603,35
Kenai Peninsula Borough,Alaska,02122,4070,19
Eddy,New Mexico,35015,6648,121
Piscataquis,Maine,23021,375,3
Doña Ana,New Mexico,35013,23935,417
Matagorda,Texas,48321,3374,96
Mason,Texas,48319,391,6
Martin,Texas,48317,614,18
Marion,Texas,48315,525,33
Madison,Texas,48313,1916,28
Bernalillo,New Mexico,35001,54389,900
Curry,New Mexico,35009,5029,72
Colfax,New Mexico,35007,870,47
Cibola,New Mexico,35006,3456,106
Chaves,New Mexico,35005,8950,163
York,Maine,23031,10449,125
Juneau City and Borough,Alaska,02110,1257,3
Catron,New Mexico,35003,83,5
McMullen,Texas,48311,83,5
Hancock,Maine,23009,1017,35
McCulloch,Texas,48307,562,19
Lynn,Texas,48305,611,23
Lubbock,Texas,48303,48537,775
Loving,Texas,48301,1,0
Androscoggin,Maine,23001,5188,58
Aroostook,Maine,23003,1380,44
Cumberland,Maine,23005,13728,185
Franklin,Maine,23007,973,13
McLennan,Texas,48309,25991,461
Knox,Maine,23013,792,5
