county,state,fips,cases,deaths
Wright,Missouri,29229,1365,29
Worth,Missouri,29227,143,1
Washington,Missouri,29221,2122,48
Webster,Missouri,29225,2998,53
Wayne,Missouri,29223,821,11
Stoddard,Missouri,29207,2323,36
Shelby,Missouri,29205,355,7
Stone,Missouri,29209,2031,38
Shannon,Missouri,29203,483,12
Scott,Missouri,29201,3845,77
Warren,Missouri,29219,2670,27
Vernon,Missouri,29217,1397,38
Campbell,Wyoming,56005,4681,57
Sullivan,Missouri,29211,748,14
Carbon,Wyoming,56007,1477,22
Albany,Wyoming,56001,3913,11
Texas,Missouri,29215,1545,22
Taney,Missouri,29213,4600,90
Big Horn,Wyoming,56003,1081,31
Converse,Wyoming,56009,970,16
Franklin,Kansas,20059,2456,39
Ford,Kansas,20057,5592,10
Floyd,Iowa,19067,1481,41
Finney,Kansas,20055,5989,49
Franklin,Iowa,19069,1091,19
Ellsworth,Kansas,20053,1211,4
Emmet,Iowa,19063,1152,40
Fayette,Iowa,19065,1791,35
Dubuque,Iowa,19061,12431,195
Montgomery,Virginia,51121,8003,86
Nelson,Virginia,51125,786,9
Ellis,Kansas,20051,3692,61
New Kent,Virginia,51127,1258,12
Gray,Kansas,20069,602,14
Grant,Kansas,20067,966,17
Guthrie,Iowa,19077,1090,28
Graham,Kansas,20065,250,2
Hamilton,Iowa,19079,1738,42
Washoe,Nevada,32031,43095,649
Greene,Iowa,19073,731,10
Grundy,Iowa,19075,1322,30
Fremont,Iowa,19071,559,9
Northampton,Virginia,51131,726,34
Northumberland,Virginia,51133,671,20
Nottoway,Virginia,51135,1817,41
White Pine,Nevada,32033,549,5
Orange,Virginia,51137,1869,32
Gove,Kansas,20063,385,22
Page,Virginia,51139,1840,53
Geary,Kansas,20061,3063,25
Dallas,Iowa,19049,10202,93
Newport,Rhode Island,44005,5215,36
Crawford,Kansas,20037,4537,80
Providence,Rhode Island,44007,83108,1846
Cowley,Kansas,20035,3824,9
Bristol,Rhode Island,44001,4247,134
Clinton,Iowa,19045,5015,84
Comanche,Kansas,20033,159,9
Kent,Rhode Island,44003,15508,326
Crawford,Iowa,19047,2528,35
Coffey,Kansas,20031,712,14
Clay,Iowa,19041,1841,25
Clayton,Iowa,19043,1600,54
Washington,Rhode Island,44009,7867,160
Decatur,Kansas,20039,259,1
Pershing,Nevada,32027,941,20
Patrick,Virginia,51141,1213,36
Nye,Nevada,32023,2798,94
Pittsylvania,Virginia,51143,4795,69
Mineral,Nevada,32021,296,6
Powhatan,Virginia,51145,1661,10
Prince Edward,Virginia,51147,1971,29
Prince George,Virginia,51149,3023,16
Storey,Nevada,32029,80,3
Elk,Kansas,20049,176,0
Dickinson,Iowa,19059,2030,40
Edwards,Kansas,20047,262,0
Douglas,Kansas,20045,8679,79
Delaware,Iowa,19055,1858,40
Doniphan,Kansas,20043,945,7
Des Moines,Iowa,19057,4278,61
Davis,Iowa,19051,763,23
Decatur,Iowa,19053,569,9
Lincoln,Nevada,32017,348,1
Prince William,Virginia,51153,39767,446
Lander,Nevada,32015,443,9
Pulaski,Virginia,51155,2330,55
Humboldt,Nevada,32013,1067,13
Rappahannock,Virginia,51157,305,2
Eureka,Nevada,32011,50,0
Richmond,Virginia,51159,1379,9
Dickinson,Kansas,20041,1691,36
Lyon,Nevada,32019,2775,57
Carroll,Iowa,19027,2667,49
Butler,Kansas,20015,7235,76
Cass,Iowa,19029,1290,51
Brown,Kansas,20013,1217,32
Butler,Iowa,19023,1590,31
Bourbon,Kansas,20011,1288,3
Calhoun,Iowa,19025,1294,11
