county,state,fips,cases,deaths
Wright,Missouri,29229,1554,29
Worth,Missouri,29227,164,2
Washington,Missouri,29221,2722,49
Webster,Missouri,29225,3513,53
Wayne,Missouri,29223,1032,11
Stoddard,Missouri,29207,2488,37
Shelby,Missouri,29205,573,7
Stone,Missouri,29209,2365,39
Shannon,Missouri,29203,592,12
Scott,Missouri,29201,4698,83
Warren,Missouri,29219,3014,30
Vernon,Missouri,29217,1942,42
Campbell,Wyoming,56005,4739,59
Sullivan,Missouri,29211,857,14
Carbon,Wyoming,56007,1516,23
Albany,Wyoming,56001,3969,11
Texas,Missouri,29215,1823,22
Taney,Missouri,29213,5180,90
Big Horn,Wyoming,56003,1110,32
Converse,Wyoming,56009,982,17
Franklin,Kansas,20059,2490,40
Ford,Kansas,20057,5677,10
Floyd,Iowa,19067,1525,41
Finney,Kansas,20055,6014,49
Franklin,Iowa,19069,1114,21
Ellsworth,Kansas,20053,1215,4
Emmet,Iowa,19063,1224,40
Fayette,Iowa,19065,1819,39
Dubuque,Iowa,19061,12718,200
Montgomery,Virginia,51121,8754,86
Nelson,Virginia,51125,863,12
Ellis,Kansas,20051,3720,61
New Kent,Virginia,51127,1385,14
Gray,Kansas,20069,606,14
Grant,Kansas,20067,972,17
Guthrie,Iowa,19077,1151,28
Graham,Kansas,20065,252,2
Hamilton,Iowa,19079,1760,46
Washoe,Nevada,32031,44093,660
Greene,Iowa,19073,753,10
Grundy,Iowa,19075,1337,31
Fremont,Iowa,19071,584,10
Northampton,Virginia,51131,756,34
Northumberland,Virginia,51133,711,19
Nottoway,Virginia,51135,1861,46
White Pine,Nevada,32033,563,6
Orange,Virginia,51137,2000,35
Gove,Kansas,20063,385,22
Page,Virginia,51139,1907,57
Geary,Kansas,20061,3157,25
Dallas,Iowa,19049,10672,95
Newport,Rhode Island,44005,5625,40
Crawford,Kansas,20037,4627,83
Providence,Rhode Island,44007,87520,1902
Cowley,Kansas,20035,3894,9
Bristol,Rhode Island,44001,4492,140
Clinton,Iowa,19045,5191,87
Comanche,Kansas,20033,170,9
Kent,Rhode Island,44003,16330,344
Crawford,Iowa,19047,2592,36
Coffey,Kansas,20031,722,14
Clay,Iowa,19041,2014,25
Clayton,Iowa,19043,1627,55
Washington,Rhode Island,44009,8899,164
Decatur,Kansas,20039,264,12
Pershing,Nevada,32027,943,20
Patrick,Virginia,51141,1279,41
Nye,Nevada,32023,2853,100
Pittsylvania,Virginia,51143,5302,75
Mineral,Nevada,32021,305,7
Powhatan,Virginia,51145,1772,11
Prince Edward,Virginia,51147,2004,32
Prince George,Virginia,51149,3235,24
Storey,Nevada,32029,89,3
Elk,Kansas,20049,178,0
Dickinson,Iowa,19059,2258,41
Edwards,Kansas,20047,262,0
Douglas,Kansas,20045,8922,84
Delaware,Iowa,19055,1945,39
Doniphan,Kansas,20043,959,7
Des Moines,Iowa,19057,4349,64
Davis,Iowa,19051,786,24
Decatur,Iowa,19053,582,9
Lincoln,Nevada,32017,354,2
Prince William,Virginia,51153,41873,468
Lander,Nevada,32015,444,9
Pulaski,Virginia,51155,2454,60
Humboldt,Nevada,32013,1081,13
Rappahannock,Virginia,51157,320,2
Eureka,Nevada,32011,50,0
Richmond,Virginia,51159,1426,12
Dickinson,Kansas,20041,1709,37
Lyon,Nevada,32019,2925,62
Carroll,Iowa,19027,2735,49
Butler,Kansas,20015,7363,80
Cass,Iowa,19029,1331,53
Brown,Kansas,20013,1229,32
Butler,Iowa,19023,1610,33
Bourbon,Kansas,20011,1320,3
Calhoun,Iowa,19025,1324,11
Buena Vista,Iowa,19021,4182,39
Chautauqua,Kansas,20019,265,3
Chase,Kansas,20017,286,3
Douglas,Nevada,32005,2675,35
Roanoke,Virginia,51161,7765,125
Clark,Nevada,32003,234300,4098
Rockbridge,Virginia,51163,1445,44
Churchill,Nevada,32001,1961,49
Rockingham,Virginia,51165,6340,103
Russell,Virginia,51167,2157,35
Scott,Virginia,51169,1688,51
Esmeralda,Nevada,32009,38,0
Elko,Nevada,32007,4678,53
Clay,Kansas,20027,826,27
Chickasaw,Iowa,19037,1212,15
Clark,Kansas,20025,247,4
Clarke,Iowa,19039,974,23
Cheyenne,Kansas,20023,358,10
Cerro Gordo,Iowa,19033,5104,85
Cherokee,Kansas,20021,2407,16
Cherokee,Iowa,19035,1542,37
Cedar,Iowa,19031,1790,23
Shenandoah,Virginia,51171,3888,127
Cloud,Kansas,20029,972,2
Smyth,Virginia,51173,2617,89
Southampton,Virginia,51175,1913,53
Spotsylvania,Virginia,51177,8840,107
Stafford,Virginia,51179,10132,69
Allamakee,Iowa,19005,1484,49
Appanoose,Iowa,19007,1254,47
Adair,Iowa,19001,837,32
Adams,Iowa,19003,319,4
Surry,Virginia,51181,405,9
Sussex,Virginia,51183,1133,21
Tazewell,Virginia,51185,3376,64
Warren,Virginia,51187,2547,52
Audubon,Iowa,19009,486,9
Atchison,Kansas,20005,1567,13
Boone,Iowa,19015,2518,31
Anderson,Kansas,20003,829,0
Bremer,Iowa,19017,2760,57
Allen,Kansas,20001,1206,1
Benton,Iowa,19011,2474,54
Black Hawk,Iowa,19013,15277,300
Washington,Virginia,51191,4468,100
Barton,Kansas,20009,2597,21
Westmoreland,Virginia,51193,1190,22
Barber,Kansas,20007,369,2
Wise,Virginia,51195,2983,93
Wythe,Virginia,51197,2272,73
York,Virginia,51199,3430,50
Buchanan,Iowa,19019,1841,31
Navarro,Texas,48349,5623,142
Carter,Tennessee,47019,6202,156
Carroll,Tennessee,47017,3541,82
Nacogdoches,Texas,48347,4353,164
Cannon,Tennessee,47015,1847,31
Motley,Texas,48345,90,8
Mora,New Mexico,35033,168,6
McKinley,New Mexico,35031,12141,456
Rio Arriba,New Mexico,35039,3470,73
Haines Borough,Alaska,02100,26,0
Quay,New Mexico,35037,427,8
Otero,New Mexico,35035,4714,72
Campbell,Tennessee,47013,4003,61
Morris,Texas,48343,852,33
Bradley,Tennessee,47011,14010,145
Moore,Texas,48341,2316,71
Blount,Tennessee,47009,14684,193
Montgomery,Texas,48339,49368,516
Bledsoe,Tennessee,47007,2068,11
Benton,Tennessee,47005,1568,40
Montague,Texas,48337,2053,70
Bedford,Tennessee,47003,6210,125
Mitchell,Texas,48335,598,30
Hidalgo,New Mexico,35023,353,9
Harding,New Mexico,35021,9,0
Luna,New Mexico,35029,3229,84
Los Alamos,New Mexico,35028,499,6
Lincoln,New Mexico,35027,1586,18
Lea,New Mexico,35025,8949,159
Anderson,Tennessee,47001,8444,164
Mills,Texas,48333,650,21
Milam,Texas,48331,2437,45
Midland,Texas,48329,16943,262
